misc/nupdates,misc/total_timesteps,fps,eprewmean,epsuccessmean,epcollisionmean,eppathlengthmean,loss/policy_entropy,loss/policy_loss,loss/value_loss
4760,18282240,839,27.63894,0.962,0.036,24.74929259894416,1.4189385175704956,-0.004558779376020538,1.4669409828609787
4780,18359040,839,26.844622,0.954,0.046,23.726482589155435,1.4189385175704956,0.00048243317811511586,2.8200378034380265
4800,18435840,839,27.443542,0.962,0.036,24.67815306281671,1.4189385175704956,-0.00462400277137931,0.1283824066631496
4820,18512640,839,27.125349,0.956,0.042,23.66254855026491,1.4189385175704956,-0.002282259596631775,1.6686025907401927
4840,18589440,837,27.153482,0.96,0.04,24.16183267883584,1.4189385175704956,-0.001165262030554004,2.3887371094780976
4860,18666240,835,26.17442,0.936,0.062,23.47456454877928,1.4189385175704956,-6.723653787048534e-05,3.558959393121768
4880,18743040,834,27.462124,0.962,0.034,25.53138497364335,1.4189385175704956,-0.00032176701206481083,1.4902635009260847
4900,18819840,832,26.988983,0.954,0.046,24.614024541361257,1.4189385175704956,-0.0018386962910881266,2.255095334653743
4920,18896640,831,27.4615,0.962,0.034,25.34871266821958,1.4189385175704956,-0.0005048710954724811,2.20415159619879
4940,18973440,829,27.20924,0.954,0.044,25.231053515864538,1.4189385175704956,-0.0024812317358737348,2.264211313123815
4960,19050240,827,26.988407,0.954,0.042,25.66268364797905,1.4189385175704956,0.001382950451807119,2.866313255741261
4980,19127040,826,27.082787,0.95,0.046,25.628039216972887,1.4189385175704956,-0.002839561246219091,0.30470436008181423
5000,19203840,824,26.751755,0.952,0.046,25.19606361242477,1.4189385175704956,-0.0030741038295673206,2.1584140358143484
5020,19280640,822,27.100113,0.964,0.036,25.452487788682802,1.4189385175704956,-0.0018169942165059184,3.549863438680768
5040,19357440,821,26.911724,0.952,0.048,25.380864476257468,1.4189385175704956,-0.001537874314453802,2.8953526579774915
5060,19434240,819,27.551395,0.962,0.036,25.98354593212111,1.4189385175704956,-0.003031988613656722,0.2375332935131155
5080,19511040,818,27.309587,0.952,0.046,25.600304865293204,1.4189385175704956,-0.002717536690943234,2.1845417298842222
5100,19587840,816,27.059813,0.958,0.042,25.19793190573761,1.4189385175704956,-0.003009132692568528,1.133481704222504
5120,19664640,815,27.273863,0.96,0.04,25.569837302185594,1.4189385175704956,-0.0031042181431985227,2.4036169523373245
5140,19741440,813,27.349102,0.954,0.046,26.12594118752703,1.4189385175704956,-0.002802923809213098,1.3104472102364526
5160,19818240,812,27.372772,0.96,0.04,25.445649412397294,1.4189385175704956,-0.0027617869258392603,6.465710364549887
5180,19895040,810,26.324656,0.94,0.06,25.020913911646232,1.4189385175704956,-0.002753774200573389,0.6671829975093715
5200,19971840,808,26.452429,0.94,0.058,24.234897570680825,1.4189385175704956,-0.003363685086515034,2.7942385985865257
