misc/nupdates,misc/total_timesteps,fps,eprewmean,epsuccessmean,epcollisionmean,eppathlengthmean,loss/policy_entropy,loss/policy_loss,loss/value_loss
4820,18512640,626,21.452438,0.808,0.192,20.461974856593645,1.4189385175704956,0.0015413119515869766,11.988963490643073
4840,18589440,626,22.57153,0.842,0.158,20.915258796457202,1.4189385175704956,0.006349538860376924,14.907173830177635
4860,18666240,626,23.13774,0.852,0.144,21.241482847489415,1.4189385175704956,0.0023519960115663706,9.20502998388838
4880,18743040,626,22.431131,0.838,0.156,20.802800586543977,1.4189385175704956,-0.0011861912265885622,8.702831827849149
4900,18819840,626,23.510328,0.86,0.14,20.940010515640957,1.4189385175704956,0.0009000653895782307,2.939099997701123
4920,18896640,626,23.475586,0.864,0.134,21.448535396351478,1.4189385175704956,-0.0008303657581564039,10.397713244124315
4940,18973440,626,24.081789,0.88,0.12,21.510968510007487,1.4189385175704956,0.005632667010650039,11.182099782582373
4960,19050240,626,24.349398,0.886,0.114,21.57634560692869,1.4189385175704956,0.0005807995796203614,8.130659493780694
4980,19127040,626,22.50028,0.84,0.158,20.704414744574578,1.4189385175704956,0.002481691863795277,12.51437361848075
5000,19203840,626,23.509716,0.862,0.138,21.18127042578347,1.4189385175704956,9.118813031818717e-05,2.136261663166806
5020,19280640,626,23.179953,0.86,0.14,20.659538781029173,1.4189385175704956,0.009606276615522802,10.041833945154213
5040,19357440,626,22.306421,0.834,0.166,20.34859584788326,1.4189385175704956,0.01175847055419581,13.53374703694135
5060,19434240,626,22.171741,0.83,0.17,20.541799806654453,1.4189385175704956,0.003910242840356659,5.685981506993994
5080,19511040,626,22.504244,0.836,0.164,21.16338923127763,1.4189385175704956,0.0026925102109089495,6.983460277528502
5100,19587840,626,23.433123,0.864,0.136,20.734278631173073,1.4189385175704956,0.005020872360910289,7.403922105208039
5120,19664640,626,24.00774,0.878,0.122,20.996437987843528,1.4189385175704956,-0.0015941891670081532,2.4731977266725154
5140,19741440,626,22.663963,0.842,0.158,20.69408289802447,1.4189385175704956,0.005292236612876877,9.800663459365023
5160,19818240,626,23.546381,0.87,0.13,20.67880806227634,1.4189385175704956,0.0035553713314584456,12.04729654614348
5180,19895040,626,21.805428,0.822,0.178,20.756353885911405,1.4189385175704956,0.0014074850201723165,14.177951842464973
5200,19971840,627,23.931057,0.878,0.122,21.077683296604082,1.4189385175704956,0.002674963449680945,5.557465917943046
